Number of segments;Max;Median;Min
2115;834,1768999999999;697,87765;593,0550999999999
2116;834,1768999999999;698,37765;593,0550999999999
2117;834,1768999999999;698,37765;594,0552
2118;835,1776;698,8743;594,0552
2119;835,1776;699,3745;594,0552
2120;836,1771;699,3745;595,0554
2121;836,1771;700,37475;595,0554
2122;837,1773999999999;700,37475;595,0554
2123;838,178;701,3748499999999;595,0554
2124;838,178;701,3748499999999;596,074
2125;839,1778999999999;701,87495;596,074
2126;839,1778999999999;702,375;597,0668999999999
2127;840,1785;702,87495;597,0668999999999
2128;842,1785;703,8752999999999;597,0668999999999
2129;842,1785;704,0874;598,0675
2130;843,1786999999999;704,0874;598,0675
2131;843,1786999999999;705,0876999999999;599,0675
2132;844,1795999999999;705,0876999999999;600,0585
2133;844,1795999999999;705,5879;600,0585
2134;844,1795999999999;706,0879;600,0585
2135;845,1791999999999;706,5881499999999;601,0586999999999
2136;845,1791999999999;707,08805;601,0586999999999
2137;845,1791999999999;708,09735;601,0586999999999
2138;846,1795;708,09735;602,059
2139;848,1809;708,09735;602,059
2140;848,1809;709,2597499999999;603,0591999999999
2141;848,1809;709,2597499999999;603,0591999999999
2142;848,1809;709,2597499999999;604,0593
2143;849,18;709,76015;604,0593
2144;849,18;710,76035;605,0595
2145;849,18;710,76035;605,0595
2146;849,18;710,76035;606,0775
2147;849,18;711,7606499999999;606,0775
2148;850,1804999999999;711,7606499999999;607,0622
2149;850,1804999999999;711,7606499999999;607,0622
2150;850,1804999999999;712,7608;608,0631
2151;850,1804999999999;712,7608;608,0631
2152;851,1813;713,7606999999999;609,0631999999999
2153;851,1813;714,26105;609,0631999999999
2154;852,1805999999999;714,26105;610,0631999999999
2155;853,1809999999999;715,2613;610,0631999999999
2156;853,1809999999999;715,7614;610,0631999999999
2157;853,1809999999999;715,7614;611,0633
2158;854,182;716,2737999999999;611,0633
2159;854,182;716,76185;612,0636
2160;854,182;717,2620999999999;612,0636
2161;855,1816;717,762;613,0635
2162;855,1816;718,262;614,0638
2163;855,1816;718,262;614,0638
2164;856,1816;718,7620999999999;614,0638
2165;857,1818999999999;718,7620999999999;615,064
2166;858,1823999999999;719,7620999999999;615,064
2167;859,1822999999999;720,2625499999999;617,0657
2168;859,1822999999999;720,2625499999999;617,0657
2169;860,1827;721,2629;617,0657
2170;861,1827999999999;721,2629;618,0662
2171;862,183;722,2629;619,0659999999999
2172;862,183;722,7629999999999;619,0659999999999
2173;862,183;723,7632;619,0659999999999
2174;863,1831999999999;723,7632;620,0663
2175;863,1831999999999;723,7632;621,0665
2176;864,1836999999999;723,7632;621,0665
2177;865,1836999999999;724,2814;622,0667
2178;865,1836999999999;724,7633999999999;622,0667
2179;865,1836999999999;724,7633999999999;623,0672
2180;866,1844;724,7815499999999;623,0672
2181;866,1844;725,28175;624,0672999999999
2182;867,184;725,76375;624,0672999999999
2183;868,1845999999999;725,76375;624,0672999999999
2184;869,1845999999999;726,28185;626,076
2185;870,1852;726,28185;626,076
2186;870,1852;726,7817;626,076
2187;870,1852;727,29125;627,0690999999999
2188;870,1852;727,29125;627,0690999999999
2189;871,185;727,7370999999999;628,0692
2190;872,1853;728,289;629,0695
2191;873,1854999999999;728,289;629,0695
2192;873,1854999999999;729,2378;630,0695999999999
2193;874,1863999999999;729,289;630,0695999999999
2194;875,1858;729,7891999999999;630,0695999999999
2195;875,1858;730,7382;631,0707
2196;876,1861;731,7383;631,0707
2197;876,1861;732,26515;632,0704999999999
2198;876,1861;732,7651999999999;632,0704999999999
2199;877,1863;733,7388;633,0708999999999
2200;877,1863;733,76545;633,0708999999999
2201;877,1863;734,2389;633,0708999999999
2202;878,1868999999999;734,2656;634,0713
2203;878,1868999999999;735,1677999999999;634,0713
2204;878,1868999999999;736,6637499999999;635,0716
2205;878,1868999999999;737,1682;636,0894999999999
2206;879,1868;737,1682;636,0894999999999
2207;879,1868;737,6684;636,0894999999999
2208;879,1868;738,6689;636,0894999999999
2209;879,1868;738,6689;637,0736999999999
2210;880,1872;739,16865;638,0740999999999
2211;880,1872;739,6687999999999;639,074
2212;881,1872999999999;740,6692499999999;639,074
2213;881,1872999999999;740,7673;639,074
2214;881,1872999999999;741,66935;640,0742
2215;882,1881999999999;742,1046;641,0745
2216;883,1876;742,6047;641,0745
2217;884,1886;742,78005;642,0747
2218;884,1886;742,78005;643,0749
2219;885,1882999999999;743,2025;643,0749
2220;886,1884;743,7027999999999;644,0751
2221;887,1885;744,7031;644,0751
2222;887,1885;744,7031;645,0757
2223;888,1890999999999;744,7031;645,0757
2224;889,1890999999999;745,2031;645,0757
2225;889,1890999999999;745,7031999999999;645,0757
2226;889,1890999999999;745,7031999999999;646,0926
2227;890,1894;745,7330499999999;647,0772
2228;890,1894;746,2330499999999;647,0772
2229;891,1993;746,7331499999999;647,0772
2230;891,1993;746,7331499999999;648,0774
2231;891,1993;747,7430999999999;648,0774
2232;892,1993;748,7396;648,0774
2233;892,1993;748,7396;649,0775
2234;892,1993;748,7396;649,0775
2235;892,1993;750,7398999999999;649,0775
2236;893,1995;751,24005;650,0778
2237;893,1995;751,7401;650,0778
2238;893,1995;752,24015;651,0779
2239;894,1998;752,49275;651,0779
2240;894,1998;753,4880499999999;652,0785
2241;895,1999999999999;753,4880499999999;653,0787
2242;895,1999999999999;753,9930999999999;653,0787
2243;896,2002;753,9930999999999;654,0785999999999
2244;897,2004;754,4933;654,0785999999999
2245;897,2004;754,9934499999999;654,0785999999999
2246;898,2008999999999;755,4934999999999;654,0785999999999
2247;898,2008999999999;755,9934999999999;655,0789
2248;898,2008999999999;756,4936;655,0789
2249;899,2008999999999;756,4936;656,0949999999999
2250;900,2015;756,9937;656,0949999999999
2251;900,2015;757,49385;656,0949999999999
2252;901,2013;757,49385;657,0812
2253;901,2013;757,9941;657,0812
2254;901,2013;758,38155;657,0812
2255;902,2015;758,8815;658,0811
2256;903,2017999999999;759,38175;659,0812
2257;903,2017999999999;760,13495;660,0812999999999
2258;904,202;760,13495;660,0812999999999
2259;904,202;760,39305;661,0819
2260;904,202;761,1351999999999;661,0819
2261;905,2022;761,382;661,0819
2262;905,2022;761,4898;662,0817999999999
2263;905,2022;761,4898;662,0817999999999
2264;907,1133;762,13545;663,082
2265;907,1133;762,38225;664,0525
2266;908,1135999999999;762,4562999999999;664,0822999999999
2267;908,2031;763,1356999999999;664,0822999999999
2268;908,2031;763,2098;665,0825
2269;909,2031;763,7097;666,0984
2270;910,2035;764,20985;666,0984
2271;910,2035;764,2484499999999;666,0984
2272;911,2035999999999;764,74865;667,0840999999999
2273;912,2038;765,7818;667,0840999999999
2274;913,2036999999999;766,2819;668,0847
2275;914,2039;766,7820499999999;668,0847
2276;914,2039;767,78225;669,0531
2277;914,2039;768,2824499999999;669,0844999999999
2278;914,2039;768,78255;670,0532999999999
2279;915,2045999999999;769,7824499999999;670,0532999999999
2280;915,2045999999999;769,9964;670,0532999999999
2281;915,2045999999999;770,4966999999999;670,0847
2282;916,2047;770,99225;671,0536999999999
2283;917,1273;771,99705;671,0849
2284;917,1273;771,99705;672,0538
2285;918,1274999999999;772,99735;672,0538
2286;919,1277;773,28675;673,054
2287;919,1277;773,78355;673,054
2288;920,1274999999999;773,78355;673,054
2289;921,1474;774,28715;673,054
2290;922,1402999999999;774,7839;674,0545999999999
2291;922,1402999999999;775,2839;674,0545999999999
2292;924,1402999999999;775,78395;675,0545
2293;925,1406;776,2842499999999;675,0545
2294;925,1406;776,78435;676,0552
2295;925,5145;777,7845;676,0552
2296;925,5145;778,28455;676,0552
2297;926,1408;778,28455;677,055
2298;926,515;779,28485;677,055
2299;927,1410999999999;779,4602;678,0550999999999
2300;927,1410999999999;780,3864;678,0550999999999
2301;928,1414;780,45655;678,0550999999999
2302;928,1414;780,9565;679,0554
2303;929,1410999999999;781,4566;679,0554
2304;929,1410999999999;781,95645;680,0555999999999
2305;930,1597999999999;782,78545;680,0555999999999
2306;930,1597999999999;782,99965;681,0558
2307;931,1537;783,99975;682,0559999999999
2308;932,1542;784,28935;682,0559999999999
2309;933,5164;784,6142;682,0559999999999
2310;933,5164;785,00005;683,0562
2311;933,5164;785,6142;683,0562
2312;934,5168;786,5004;684,0568999999999
2313;934,5168;786,775;684,0568999999999
2314;934,5168;787,0005;685,0567
2315;935,5167;787,5006;685,0567
2316;935,5167;788,27145;685,0567
2317;936,5172;788,5007499999999;685,0892
2318;936,5172;789,7716499999999;686,1066999999999
2319;936,5172;790,2717;686,1066999999999
2320;937,5174999999999;790,44705;686,1066999999999
2321;937,5174999999999;790,44705;687,0912
2322;938,5175999999999;790,9472;687,0912
2323;938,5175999999999;791,4474;687,0912
2324;938,5175999999999;791,9475;688,0916
2325;939,1553;792,44755;688,0916
2326;939,1553;792,94765;689,0915
2327;940,1736999999999;792,94765;689,0915
2328;940,1736999999999;793,4477499999999;689,0915
2329;941,1674999999999;794,27265;691,092
2330;941,1674999999999;794,7728999999999;691,092
2331;942,168;795,2729999999999;692,0923
2332;943,1678999999999;795,2729999999999;692,0923
2333;943,1678999999999;795,2729999999999;693,0585
2334;944,1681;796,29225;693,0585
2335;944,1681;796,29225;694,0591
2336;944,1681;796,4676;694,0591
2337;945,1683999999999;797,2846999999999;694,0591
2338;945,1683999999999;797,2846999999999;694,0591
2339;945,1683999999999;797,5741499999999;695,059
2340;945,1683999999999;797,78485;695,059
2341;945,1683999999999;799,07475;695,059
2342;946,1681;799,61735;695,059
2343;946,1681;799,7927;696,0595999999999
2344;947,1687999999999;801,11295;696,0595999999999
2345;947,1687999999999;801,11295;697,0594
2346;948,169;801,6132;697,0594
2347;948,169;801,7932999999999;697,0594
2348;949,1691;802,9653999999999;697,0594
2349;950,1949;802,9653999999999;698,0595999999999
2350;950,1949;803,4655;698,0595999999999
2351;951,1812;803,9656;699,0599
2352;951,1812;804,4657;699,0599
2353;952,1818999999999;804,4657;699,0599
2354;952,1818999999999;804,966;700,0600999999999
2355;952,1818999999999;805,4661;701,0604
2356;953,1812;806,7939;701,0604
2357;953,1812;806,96605;701,0604
2358;954,1818;807,46615;702,0604
2359;967,1976999999999;808,4662;702,0604
2360;967,1976999999999;809,5905;702,0604
2361;967,1976999999999;809,97615;703,0607
2362;968,1979;810,79455;703,0607
2363;968,1979;811,2947499999999;703,0607
2364;969,1985;811,79505;704,0613999999999
2365;969,8816999999999;812,29545;704,0613999999999
2366;971,8738;812,7955499999999;705,0612
2367;971,8738;813,7959;705,0612
2368;971,8738;813,7959;705,0612
2369;973,8742;814,7960499999999;706,0618
2370;973,8742;815,2962;706,0618
2371;974,8742;815,2962;706,0618
2372;975,8752;815,79625;706,0618
2373;975,8752;816,29225;707,0616
2374;976,8753999999999;816,7919499999999;707,0616
2375;976,8753999999999;817,182;708,0618999999999
2376;976,8753999999999;817,6821;709,0621
2377;977,8755;817,7962;709,0621
2378;977,8755;818,1822;710,0622999999999
2379;978,8756999999999;818,1822;710,0622999999999
2380;979,8753999999999;818,7966;710,0622999999999
2381;979,8753999999999;819,1827;710,0622999999999
2382;980,8765999999999;819,6827;711,0625
2383;981,8765999999999;820,1829;712,0627999999999
2384;982,8765999999999;820,6829;712,0627999999999
2385;983,8766999999999;820,6829;712,0627999999999
2386;983,8766999999999;821,68315;713,063
2387;984,8769;821,68315;713,063
2388;984,8769;822,68945;714,0635
2389;984,8769;822,68945;714,0635
2390;985,8774;823,1878499999999;715,0635
2391;985,8774;823,2977;715,0635
2392;985,8774;824,1878499999999;715,0635
2393;986,8774999999999;824,1878499999999;715,0635
2394;986,8774999999999;825,298;715,0635
2395;988,8779;825,68815;716,0640999999999
2396;988,8779;826,59595;716,0640999999999
2397;988,8779;826,9976499999999;716,0640999999999
2398;989,8779999999999;827,5922499999999;717,0639
2399;989,8779999999999;827,5922499999999;717,0639
2400;989,8779999999999;828,5966;717,0639
2401;989,8779999999999;829,0967499999999;717,0639
2402;990,8792;829,3644499999999;717,0639
2403;990,8792;829,8644999999999;718,064
2404;990,8792;830,3582;718,064
2405;990,8792;830,8584;718,064
2406;991,8795;831,35835;719,0643
2407;991,8795;831,8584999999999;719,0643
2408;992,8793;832,35865;719,0643
2409;992,8793;832,50285;720,0645999999999
2410;992,8793;832,8587;720,0645999999999
2411;992,8793;832,8587;720,0645999999999
2412;993,8789999999999;833,8589999999999;721,0648
2413;994,8696;834,35925;721,0648
2414;994,8696;834,8591;722,0649
2415;994,8696;835,3005999999999;722,0649
2416;995,8791;835,3592;723,0653
2417;996,8793999999999;835,85575;724,0654999999999
2418;996,8793999999999;836,2972;724,0654999999999
2419;996,8793999999999;837,3010999999999;724,0654999999999
2420;997,8719;837,80535;725,0657
2421;998,8797;838,8055499999999;725,0657
2422;998,8797;839,3055999999999;725,0657
2423;999,8797999999999;840,0164;725,0657
2424;999,8797999999999;841,01675;726,0662
2425;1000,881;841,51235;726,0662
2426;1001,8811;842,01245;726,0662
2427;1001,8811;842,51715;727,0661
2428;1002,8813;842,51715;727,0661
2429;1002,8813;843,0173;727,0661
2430;1002,8813;843,5174;728,0663999999999
2431;1004,881;844,0175499999999;728,0663999999999
2432;1005,8816999999999;844,0175499999999;728,0663999999999
2433;1006,8818;845,0176;729,0666
2434;1007,8820999999999;845,0176;729,0666
2435;1007,8820999999999;845,0176;730,0667
2436;1008,8824;845,7519;730,0667
2437;1008,8824;846,2126999999999;730,0667
2438;1008,8824;846,2126999999999;730,0667
2439;1009,8825999999999;846,94675;731,2062999999999
2440;1009,8825999999999;847,1466499999999;731,2062999999999
2441;1010,8832;847,3883;732,0676
2442;1010,8832;848,6468;732,0676
2443;1010,8832;848,71325;732,0676
2444;1011,8830999999999;849,2982999999999;732,0676
2445;1011,8830999999999;849,8888;733,0671
2446;1011,8830999999999;850,2984;734,068
2447;1012,8833;851,3892999999999;734,068
2448;1013,8834999999999;851,8892999999999;734,068
2449;1014,8837;851,8892999999999;735,0677999999999
2450;1014,8837;852,47375;735,0677999999999
2451;1015,8838;853,50515;735,0677999999999
2452;1015,8838;853,7793499999999;736,0686
2453;1015,8838;854,2794;736,0686
2454;1016,8841;854,2794;737,0683
2455;1016,8841;855,27955;737,0683
2456;1017,8843999999999;855,27955;737,0683
2457;1018,8846;855,77965;737,0683
2458;1019,8848999999999;856,27985;737,0683
2459;1020,885;856,78;738,0685
2460;1020,885;857,69585;738,0685
2461;1020,885;857,69585;739,0688
2462;1021,8854;858,1961;739,0688
2463;1021,8854;858,4541499999999;740,0691999999999
2464;1021,8854;859,5347499999999;740,0691999999999
2465;1022,8859;859,5347499999999;740,0691999999999
2466;1023,8857999999999;860,5346;740,0691999999999
2467;1023,8857999999999;861,1493499999999;741,0691999999999
2468;1023,8857999999999;861,9758999999999;742,0694
2469;1024,886;862,47595;742,0694
2470;1024,886;863,00565;743,0697
2471;1025,8861;863,1499;743,0697
2472;1025,8861;864,5061;743,0697
2473;1026,8863;865,8072;744,0703
2474;1026,8863;866,3073499999999;744,0703
2475;1027,8867;866,30795;746,0708
2476;1027,8867;866,8078999999999;746,0708
2477;1028,8869;867,477;747,0706
2478;1028,8869;867,9771499999999;748,0708999999999
2479;1029,887;867,9771499999999;748,0708999999999
2480;1030,8878;868,97735;749,0711
2481;1030,8878;869,1510999999999;749,0711
2482;1031,8876;869,65135;750,0712
2483;1031,8876;870,6519999999999;751,0713999999999
2484;1032,8882999999998;871,15185;751,0713999999999
2485;1032,8882999999998;871,65185;752,0717
2486;1033,888;871,89785;752,0717
2487;1034,8881;872,1519999999999;752,0717
2488;1034,8881;873,15215;753,0717999999999
2489;1035,8882999999998;873,3981;754,0725
2490;1035,8882999999998;874,18755;754,0725
2491;1035,8882999999998;874,4336999999999;755,0722999999999
2492;1036,889;875,3987999999999;756,0729
2493;1037,8889;876,1994;756,0729
2494;1037,8889;876,9536999999999;757,0727999999999
2495;1037,8889;877,19975;757,0727999999999
2496;1038,889;877,19975;759,0731999999999
2497;1038,889;878,1999999999999;759,0731999999999
2498;1039,8891999999998;878,1999999999999;759,0731999999999
2499;1039,8891999999998;878,6956;760,0735
2500;1040,8899999999999;879,1958999999999;760,0735
2501;1041,8899;879,6959999999999;760,0735
2502;1041,8899;880,2004;761,0736999999999
2503;1041,8899;880,2208999999999;761,0736999999999
2504;1042,8904;880,72075;762,0739
2505;1042,8904;881,2208499999999;762,0739
2506;1043,8903;881,72095;763,0742
2507;1043,8903;881,72095;763,0742
2508;1043,8903;882,22115;763,0742
2509;1044,8905;882,72145;764,0749
2510;1044,8905;882,72145;764,0749
2511;1044,8905;883,2215;764,0749
2512;1045,8907;883,72165;765,0748
2513;1047,8909999999998;883,72165;765,0748
2514;1047,8909999999998;884,72165;766,0752
2515;1049,8915;885,2216999999999;766,0752
2516;1049,8915;885,72205;766,0752
2517;1049,8915;885,72205;767,0749999999999
2518;1050,8921;886,7227499999999;768,0752
2519;1050,8921;886,7227499999999;768,0752
2520;1051,8923;887,2226499999999;768,0752
2521;1051,8923;887,7225;769,0754
2522;1051,8923;888,2226999999999;769,0754
2523;1052,8926;888,7321;770,0756
2524;1052,8926;889,2321499999999;770,0756
2525;1053,8925;890,7026999999999;770,0756
2526;1053,8925;890,7026999999999;771,076
2527;1054,8922;891,70305;771,076
2528;1054,8922;891,70305;771,076
2529;1055,8927999999999;892,2031;772,0762
2530;1055,8927999999999;892,2031;772,0762
2531;1056,8931;892,7032499999999;774,077
2532;1056,8931;893,19845;774,077
2533;1057,8933;893,19845;775,0767999999999
2534;1057,8933;894,20375;775,0767999999999
2535;1059,8939;894,73005;775,0767999999999
2536;1059,8939;895,20385;776,0775
2537;1059,8939;895,23015;776,0775
2538;1060,8944;896,2305;777,0772999999999
2539;1061,8943;896,2305;777,0772999999999
2540;1063,8947;896,7303499999999;778,0774
2541;1064,8948;897,23055;778,0774
2542;1064,8948;897,726;781,0781999999999
2543;1064,8948;898,24065;781,0781999999999
2544;1065,895;899,20475;783,0785999999999
2545;1065,895;899,20475;784,0793
2546;1066,8953;900,2048;784,0793
2547;1067,8954999999999;900,7008;785,0790999999999
2548;1067,8954999999999;901,73295;785,0790999999999
2549;1067,8954999999999;902,7013499999999;785,0790999999999
2550;1068,896;903,1976;786,0798
2551;1068,896;903,1976;786,0798
2552;1068,896;903,7017999999999;787,0794999999999
2553;1068,896;904,70175;787,0794999999999
2554;1068,896;904,70175;787,0794999999999
2555;1069,8961;905,2017999999999;788,0797
2556;1069,8961;905,3159999999999;789,0799999999999
2557;1070,8961;905,702;790,0803
2558;1070,8961;905,73345;790,0803
2559;1070,8961;906,3161;791,0803999999999
2560;1070,8961;906,81625;791,0803999999999
2561;1071,8967;906,81625;791,0803999999999
2562;1071,8967;907,348;791,0803999999999
2563;1071,8967;908,2339499999999;792,0806
2564;1072,8971999999999;908,3485499999999;793,0808
2565;1072,8971999999999;908,3485499999999;793,0808
2566;1072,8971999999999;908,8485999999999;793,0808
2567;1073,897;909,3488;794,0815
2568;1074,8971;910,1446;794,0815
2569;1074,8971;910,7271999999999;794,0815
2570;1074,8971;911,7273;795,0813999999999
2571;1075,8974;912,22745;795,0813999999999
2572;1075,8974;913,2275999999999;796,0819
2573;1076,8971999999999;913,5169;796,0819
2574;1077,8979;913,5169;796,0819
2575;1078,8980999999999;914,6456;797,0817
2576;1078,8980999999999;915,435;797,0817
2577;1078,8980999999999;915,435;798,0819
2578;1079,8977;916,4304;798,0819
2579;1079,8977;916,4304;799,0821
2580;1080,8989;917,43525;799,0821
2581;1081,8988;917,43525;799,0821
2582;1081,8988;917,43525;799,0821
2583;1081,8988;918,4449999999999;800,0824
2584;1083,8992;918,4449999999999;801,0826
2585;1083,8992;918,94175;801,0826
2586;1083,8992;919,4418499999999;801,0826
2587;1084,8994;920,40415;802,0828
2588;1084,8994;920,9418999999999;804,0836999999999
2589;1085,8995;921,9044;805,0835
2590;1085,8995;923,3146999999999;805,0835
2591;1085,8995;923,3146999999999;806,0840999999999
2592;1086,8999;923,9314499999999;806,0840999999999
2593;1086,8999;924,34145;808,0842
2594;1087,8996;924,90505;808,0842
2595;1087,8996;925,4051499999999;809,0844
2596;1088,9006;925,7433;809,0844
2597;1089,9007;926,8154999999999;810,0844999999999
2598;1090,9012;926,90555;810,0844999999999
2599;1091,9009999999998;928,15415;810,0844999999999
2600;1092,9017;928,6637999999999;811,0849
2601;1093,9015;929,6605;811,0849
2602;1094,9017;929,6605;812,0851
2603;1094,9017;929,6605;812,0851
2604;1095,9013;930,6605999999999;813,0853
2605;1096,9021;930,6605999999999;813,0853
2606;1096,9021;931,1606999999999;814,086
2607;1096,9021;932,11745;815,0857
2608;1097,9022;932,16095;815,0857
2609;1098,9025;932,16095;815,728
2610;1098,9025;932,6610499999999;816,1813999999999
2611;1099,9027999999998;933,1612;816,7280999999999
2612;1100,9034;933,1612;816,7280999999999
2613;1100,9034;933,66125;817,1814999999999
2614;1101,9033;934,6179;817,7288
2615;1101,9033;935,16145;818,1814999999999
2616;1102,9038;935,6182;818,7288
2617;1102,9038;936,1184499999999;819,0867
2618;1103,9036999999998;936,6185999999999;819,0867
2619;1103,9036999999998;937,1185499999999;820,0869
2620;1103,9036999999998;938,11875;820,0869
2621;1105,9041;938,6683999999999;820,0869
2622;1105,9041;939,1189499999999;820,0869
2623;1106,9043;939,1189499999999;821,0871
2624;1107,9044999999999;940,6194499999999;823,0875
2625;1107,9044999999999;941,11965;823,0875
2626;1107,9044999999999;941,1687999999999;824,0883
2627;1108,9048;941,6197;824,0883
2628;1108,9048;942,1687;825,088
2629;1108,9048;942,6149499999999;825,088
2630;1109,9049;942,6149499999999;825,088
2631;1110,9057;943,16915;826,0887
2632;1110,9057;943,16915;826,0887
2633;1110,9057;943,6692499999999;826,0887
2634;1111,9054999999998;944,1692499999999;826,0887
2635;1111,9054999999998;944,66935;827,0885999999999
2636;1112,9054999999998;945,1202999999999;827,0885999999999
2637;1113,9058;945,1202999999999;828,0888
2638;1115,9062999999999;946,12055;828,0888
2639;1116,9065;946,12055;828,0888
2640;1116,9065;947,12095;829,0888
2641;1117,9067;947,12095;830,0889999999999
2642;1117,9067;947,6207999999999;830,0889999999999
2643;1118,9069;948,12105;830,0889999999999
2644;1119,9071999999999;948,12105;831,0893
2645;1119,9071999999999;949,1211999999999;831,0893
2646;1120,9074;949,1211999999999;832,0896
2647;1120,9074;949,6214;832,0896
2648;1121,908;950,1215;832,0896
2649;1122,9083;950,62155;833,0897
2650;1122,9083;950,62155;833,0897
2651;1122,9083;951,1167499999999;833,0897
2652;1122,9083;951,1167499999999;833,0897
2653;1123,9081999999999;953,12205;834,0903999999999
2654;1123,9081999999999;953,6221499999999;834,0903999999999
2655;1123,9081999999999;953,6221499999999;835,0902
2656;1124,9085;954,6225;836,091
2657;1124,9085;955,0377;836,091
2658;1125,9086;955,5378999999999;836,091
2659;1125,9086;955,6542;837,0907
2660;1126,9087;956,1542999999999;838,0908
2661;1126,9087;956,9848;838,0908
2662;1127,9090999999999;957,32755;838,0908
2663;1127,9090999999999;957,9817499999999;838,0908
2664;1128,9087;959,9821;839,0911
2665;1129,9094;960,4823;839,0911
2666;1130,9101;960,98235;839,0911
2667;1130,9101;960,98235;840,0913999999999
2668;1131,9099999999999;961,98235;841,0916
2669;1132,9106;961,98235;841,0916
2670;1133,9103;962,48245;842,0917999999999
2671;1135,9108999999999;962,9825;842,0917999999999
2672;1135,9108999999999;963,98275;842,0917999999999
2673;1135,9108999999999;964,48285;843,0921
2674;1136,9111;964,9830499999999;843,0921
2675;1136,9111;965,48325;843,0921
2676;1136,9111;965,9835499999999;843,0921
2677;1136,9111;966,4834;844,0926999999999
2678;1136,9111;966,4834;845,0925
2679;1137,9107;967,4835999999999;846,0931999999999
2680;1137,9107;967,4835999999999;846,0931999999999
2681;1137,9107;967,98365;847,0929
2682;1138,9114;968,9934;847,0929
2683;1138,9114;968,9934;848,0930999999999
2684;1138,9114;968,9934;848,0930999999999
2685;1139,9116999999999;969,9901;848,0930999999999
2686;1139,9116999999999;969,9901;849,0933
2687;1139,9116999999999;969,9901;850,8233
2688;1140,9124;970,9903999999999;850,8233
2689;1140,9124;971,9903499999999;850,8233
2690;1140,9124;972,49045;851,0938
2691;1140,9124;973,4907999999999;851,8234
2692;1141,9124;974,9912499999999;851,8234
2693;1141,9124;974,9912499999999;851,8234
2694;1141,9124;975,99135;852,8235999999999
2695;1142,9128;975,99135;853,8240999999999
2696;1143,9125;976,9914;853,8240999999999
2697;1143,9125;976,9914;853,8240999999999
2698;1144,9131;977,4867999999999;853,8240999999999
2699;1144,9131;978,4880999999999;853,8240999999999
2700;1144,9131;978,9880499999999;854,8247
2701;1144,9131;980,0012499999999;854,8247
2702;1145,9125999999999;980,99875;854,8247
2703;1145,9125999999999;981,49875;855,8249
2704;1146,9132;981,99835;855,8249
2705;1146,9132;982,4987;856,3455
2706;1147,9134;982,4987;856,3455
2707;1147,9134;983,9991;856,8661999999999
2708;1148,9138;983,9991;856,8661999999999
2709;1148,9138;984,99955;856,8661999999999
2710;1149,914;985,4944999999999;857,8686
2711;1150,9144999999999;986,99475;858,8686
2712;1150,9144999999999;987,4948499999999;858,8686
2713;1151,9145999999998;987,99505;858,8686
2714;1152,9149;988,4953499999999;858,8686
2715;1153,9149;989,49565;858,8686
2716;1153,9149;990,00475;859,8688999999999
2717;1154,9144999999999;990,00475;859,8688999999999
2718;1154,9144999999999;990,50475;859,8688999999999
2719;1155,9153;991,00185;860,8691
2720;1155,9153;991,5020499999999;860,8691
2721;1156,9156;992,002;861,8693999999999
2722;1156,9156;992,8856999999999;861,8693999999999
2723;1157,9156;993,3857999999999;862,8695
2724;1157,9156;993,3857999999999;862,8695
2725;1158,9158;994,3861499999999;863,8697999999999
2726;1158,9158;994,3861499999999;863,8697999999999
2727;1160,9168;994,8865;863,8697999999999
2728;1160,9168;995,3865499999999;864,8701
2729;1161,9168;995,88645;864,8701
2730;1162,9168;996,3865999999999;864,8701
2731;1163,9169;996,8869;865,8707999999999
2732;1163,9169;997,3865499999999;865,8707999999999
2733;1163,9169;997,8865499999999;866,3915
2734;1164,9176;998,38695;866,3915
2735;1164,9176;998,38695;866,9122
2736;1164,9176;998,8870999999999;866,9122
2737;1165,9179;999,3871499999999;866,9122
2738;1165,9179;999,5094499999999;867,9146
2739;1165,9179;1000,50995;867,9146
2740;1166,918;1000,50995;868,9148
2741;1167,9180999999999;1001,0103499999999;868,9148
2742;1167,9180999999999;1001,5109;869,9148
2743;1168,9183;1002,5103499999999;869,9148
2744;1168,9183;1002,5103499999999;870,9150999999999
2745;1168,9183;1002,5103499999999;871,9151999999999
2746;1169,9185;1003,51095;871,9151999999999
2747;1169,9185;1003,51095;872,9155
2748;1169,9185;1004,0106999999999;872,9155
2749;1170,9186;1004,5107999999999;873,9159
2750;1170,9186;1004,5107999999999;873,9159
2751;1170,9186;1005,51095;874,9159999999999
2752;1170,9186;1006,01105;874,9159999999999
2753;1171,9189;1006,5110999999999;874,9159999999999
2754;1171,9189;1007,3891;875,9177999999999
2755;1172,9195;1007,77555;875,9177999999999
2756;1172,9195;1008,2756499999999;876,4384
2757;1172,9195;1008,7719999999999;876,959
2758;1172,9195;1009,68975;876,959
2759;1173,9193;1010,6900999999999;876,959
2760;1173,9193;1010,97415;877,9613999999999
2761;1174,9195;1011,2729499999999;877,9613999999999
2762;1174,9195;1012,1905499999999;878,9613999999999
2763;1174,9195;1012,2728999999999;878,9613999999999
2764;1175,9197;1012,7729499999999;878,9613999999999
2765;1176,9199999999998;1013,2731;878,9613999999999
2766;1177,9203;1013,2731;879,9617
2767;1177,9203;1014,2733;879,9617
2768;1178,9198999999999;1014,9183999999999;879,9617
2769;1179,9207;1015,4103;879,9617
2770;1179,9207;1015,9304999999999;880,9619
2771;1180,9214;1017,1958999999999;880,9619
